STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,RGSA_x,RGSA_GAS_EFFECT,NGSA_x,NGSA_GAS_EFFECT,DGSA_x,DGSA_GAS_EFFECT,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,RGSA_y,NGSA_y,DGSA_y
ABAB,ABB-041,1547.622,8.856,-38.7267,32.389,5.062,0.0921,2.593,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,5.054342920025415,0.10133781451347906,2.596054834276212
ABAB,ABB-041,1547.7744,8.852,-38.4772,32.619,5.34,0.0912,2.589,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,5.008841089722851,0.10144035520705535,2.5948279571091653
ABAB,ABB-041,1547.9268,8.847,-38.7197,32.848,5.463,0.0897,2.608,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.966013901508751,0.10157435089551492,2.5936461080624427
ABAB,ABB-041,1548.0792,8.842,-38.9622,33.078,5.494,0.0883,2.609,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.925354319574698,0.10173894275755563,2.5924996989140867
ABAB,ABB-041,1548.2316,8.835,-38.7127,33.308,4.408,0.087,2.603,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.886892187355938,0.10193205300840397,2.591392708472195
ABAB,ABB-041,1548.384,8.827,-38.4632,36.753,5.154,0.0879,2.591,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.443954724271538,0.10691642715034089,2.579690035067318
ABAB,ABB-041,1548.5364,8.82,-37.959,41.118,4.907,0.0923,2.584,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.082684515903581,0.11785754089768241,2.5706630758779765
ABAB,ABB-041,1548.6888,8.812,-37.4487,44.793,4.013,0.0999,2.585,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.8622911228952987,0.129002536242541,2.5648881717700918
ABAB,ABB-041,1548.8412,8.801,-36.9394,46.631,4.753,0.1092,2.604,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.7482394229040588,0.13517299705730124,2.5611728041522754
ABAB,ABB-041,1548.9936,8.79,-36.3062,44.334,3.947,0.1111,2.594,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.8634611451341763,0.1284511536031968,2.5647338905310164
ABAB,ABB-041,1549.146,8.78,-35.6739,42.611,4.63,0.1064,2.569,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.9677407228296833,0.12314936069749971,2.567418049934538
ABAB,ABB-041,1549.2984,8.728,-36.1467,40.888,4.63,0.1008,2.568,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.0914798162908514,0.11789221683027107,2.570349832895771
ABAB,ABB-041,1549.4508,8.661,-39.3234,37.213,4.691,0.102,2.605,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.4174280061514475,0.10819721486084646,2.5780659173882614
ABAB,ABB-041,1549.6032,8.625,-40.5342,38.132,4.846,0.1095,2.602,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.330910822191045,0.11038844272505313,2.575820265588412
ABAB,ABB-041,1549.7556,8.638,-41.7449,41.118,5.216,0.1292,2.592,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.068158512444342,0.11904371298729949,2.5694754459631013
ABAB,ABB-041,1549.908,8.671,-43.2017,45.023,5.494,0.1346,2.579,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.7365997514262963,0.13372981467842082,2.560420992455708
ABAB,ABB-041,1550.0604,8.731,-44.6574,42.956,5.494,0.138,2.565,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.903621847187566,0.12591764948652337,2.5651390398443126
ABAB,ABB-041,1550.2128,8.82,-47.3431,43.415,5.34,0.1353,2.564,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.8554881530713714,0.1280011012779559,2.563737532339609
ABAB,ABB-041,1550.3652,8.911,-49.0449,44.793,4.457,0.1374,2.564,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.7173260506903607,0.13432628305736602,2.55925576015
ABAB,ABB-041,1550.5176,9.003,-50.9936,46.172,5.062,0.1524,2.557,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.5678463351034098,0.14151800535953607,2.553417902685318
ABAB,ABB-041,1550.67,9.083,-51.5894,49.158,4.784,0.1649,2.519,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.235628256399803,0.15799893305482626,2.538666922508155
ABAB,ABB-041,1550.8224,9.04,-52.1861,51.685,4.046,0.1724,2.488,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.932509052368213,0.17348218586462283,2.521638519090497
ABAB,ABB-041,1550.9748,8.858,-52.9049,51.685,4.691,0.1759,2.49,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.9091315231718964,0.17467137569001856,2.5198401038354765
ABAB,ABB-041,1551.1272,8.725,-52.1496,47.55,4.691,0.176,2.502,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.3501086696668216,0.152290713149681,2.541825681149912
ABAB,ABB-041,1551.2796,8.674,-50.9024,44.793,4.815,0.1727,2.509,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.645162198434944,0.13853674590803133,2.552508097155419
ABAB,ABB-041,1551.432,8.623,-50.8841,42.726,5.093,0.1556,2.504,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.873555996232807,0.1290428504592418,2.559530481830981
ABAB,ABB-041,1551.5844,8.629,-51.8488,39.969,4.737,0.1411,2.508,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.19169457810347,0.11762961942842592,2.5690116377784658
ABAB,ABB-041,1551.7368,8.648,-50.1096,36.294,5.401,0.1301,2.523,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.6067903854082,0.10658553010297978,2.582089161077818
ABAB,ABB-041,1551.8892,8.667,-48.4943,33.767,5.71,0.1213,2.542,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.858903534976737,0.10310868501338294,2.591728744662192
ABAB,ABB-041,1552.0416,8.679,-46.8781,33.308,6.08,0.1139,2.56,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.900477424199097,0.10298234420787172,2.593835659728316
ABAB,ABB-041,1552.194,8.69,-45.1398,33.767,6.42,0.105,2.574,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.867380131677299,0.10316963545225949,2.592448483819291
ABAB,ABB-041,1552.3464,8.702,-43.4006,34.916,6.574,0.0942,2.588,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.7752633589441125,0.1041812259919932,2.588368301662256
ABAB,ABB-041,1552.4988,8.701,-42.6453,36.064,6.605,0.0863,2.594,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.672529539216913,0.10611053067745396,2.584079975691547
ABAB,ABB-041,1552.6512,8.701,-41.8901,36.294,6.296,0.0804,2.591,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.65716210760008,0.10661302732745592,2.58335125484869
ABAB,ABB-041,1552.8036,8.704,-41.1338,37.672,5.988,0.0829,2.595,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.510580465622887,0.11041996474081939,2.5774985740087426
ABAB,ABB-041,1552.956,8.706,-39.6415,39.051,5.772,0.0842,2.602,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.342295150662877,0.11556369079298268,2.5709829682251164
ABAB,ABB-041,1553.1084,8.708,-38.8853,39.74,5.494,0.0854,2.588,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.252259929705208,0.11870965281079315,2.5673241549713057
ABAB,ABB-041,1553.2608,8.711,-38.13,40.429,4.375,0.0901,2.59,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.155679941671837,0.12221878688075827,2.5633546241865144
ABAB,ABB-041,1553.4132,8.708,-37.3748,40.314,5.154,0.1011,2.602,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.171655357199606,0.12166713941616003,2.5642747677783846
ABAB,ABB-041,1553.5656,8.706,-37.1925,40.199,4.013,0.1091,2.593,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.1850901060100645,0.12088831053215254,2.5658374840272242
ABAB,ABB-041,1553.718,8.703,-37.0103,38.591,4.815,0.1117,2.586,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.414777080468062,0.11345830908143018,2.575221564091975
ABAB,ABB-041,1553.8704,8.701,-36.828,39.51,4.568,0.1119,2.578,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.280706221930109,0.11717327042830761,2.571386178406158
ABAB,ABB-041,1554.0228,8.693,-36.5638,40.429,4.414,0.1115,2.581,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.139332549270567,0.12142708723611984,2.567368692039138
ABAB,ABB-041,1554.1752,8.684,-36.3005,42.956,3.421,0.1125,2.615,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.745051710857553,0.1358188751090843,2.5536069388455442
ABAB,ABB-041,1554.3276,8.676,-39.8972,43.4149,4.352,0.1135,2.643,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.670304468321724,0.13865055801353288,2.5516882541555774
ABAB,ABB-041,1554.48,8.667,-40.129,34.945,4.228,0.1135,2.65,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.8930377383787205,0.10386279595651338,2.5939702466620402
ABAB,ABB-041,1554.6324,8.673,-39.9857,32.805,3.564,0.1106,2.645,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,5.112252696034522,0.10579201929722759,2.5990375738333906
ABAB,ABB-041,1554.7848,8.678,-39.8425,36.133,3.379,0.1161,2.598,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.76135443799491,0.10493344439216046,2.5913452986698866
ABAB,ABB-041,1554.9372,8.684,-39.3222,38.273,3.164,0.1238,2.557,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.453403448319872,0.1104809607662749,2.5836813531834446
ABAB,ABB-041,1555.0896,8.689,-37.549,38.748,3.088,0.1264,2.523,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.378676775576433,0.11209404778964482,2.582385605433089
ABAB,ABB-041,1555.242,8.695,-37.1537,39.699,3.011,0.1287,2.585,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.225648048259242,0.11609402898379884,2.578657463322419
ABAB,ABB-041,1555.3944,8.713,-36.7595,39.937,2.919,0.1326,2.565,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.1843410070384355,0.11704531826637177,2.578359711289743
ABAB,ABB-041,1555.5468,8.732,-36.7412,40.65,2.857,0.1376,2.567,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.06592178619754,0.12058768172715162,2.575493704099428
ABAB,ABB-041,1555.6992,8.751,-36.7229,41.363,2.796,0.1407,2.571,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.9475611987229065,0.12449982223196643,2.5724161907079584
ABAB,ABB-041,1555.8516,8.77,-37.0807,41.838,2.704,0.1425,2.563,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.867846464749466,0.1272443579023399,2.5705610039338262
ABAB,ABB-041,1556.004,8.781,-37.4394,42.789,2.704,0.1437,2.586,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.7157843285995793,0.1333182944857434,2.5656430243560147
ABAB,ABB-041,1556.1564,8.792,-37.6712,43.265,2.688,0.1395,2.581,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.639531490839296,0.13648645707688511,2.56351214904356
ABAB,ABB-041,1556.3088,8.766,-37.9039,44.216,2.673,0.1379,2.575,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.4970410181885336,0.1432296359923786,2.5581235052622224
ABAB,ABB-041,1556.4612,8.737,-38.2617,47.544,2.642,0.1388,2.582,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.064324724831941,0.16801953909606127,2.5357614828029877
ABAB,ABB-041,1556.6136,8.707,-38.6194,48.732,2.611,0.1402,2.582,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.92455341446545,0.1762339212265891,2.5281483240876144
ABAB,ABB-041,1556.766,8.729,-38.8522,48.732,2.565,0.1469,2.582,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.9100892232287454,0.17600912598793217,2.5285733773146175
ABAB,ABB-041,1556.9184,8.777,-39.0849,48.732,2.519,0.1604,2.545,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8956965686673986,0.17578433074927657,2.5289984305416224
ABAB,ABB-041,1557.0708,8.828,-39.0666,53.962,2.396,0.1801,2.552,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.526395359837978,0.20152890420365033,2.5009690989344726
ABAB,ABB-041,1557.2232,8.88,-39.0484,56.577,2.243,0.1925,2.541,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.445213406175659,0.20507122286305846,2.4933934707741856
ABAB,ABB-041,1557.3756,8.932,-38.0271,62.0439,2.089,0.21,2.458,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.5273295187977145,0.18478271448826078,2.4969538441654784
ABAB,ABB-041,1557.528,9.016,-37.5069,59.905,1.905,0.2284,2.412,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.448956872030979,0.1980648836240353,2.492608304965956
ABAB,ABB-041,1557.6804,9.085,-36.9876,56.101,1.874,0.2357,2.397,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.441332951986701,0.20335471484384549,2.4967130903333015
ABAB,ABB-041,1557.8328,9.154,-36.7184,55.151,1.843,0.2417,2.402,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.4575226401297994,0.2014718096431949,2.5002077215834277
ABAB,ABB-041,1557.9852,9.026,-37.2021,54.437,1.813,0.2445,2.408,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.4725178763626467,0.19930245267279512,2.5034047072367454
ABAB,ABB-041,1558.1376,8.914,-37.6849,53.011,1.782,0.2425,2.419,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.518642482712918,0.19431279455624795,2.509900205489635
ABAB,ABB-041,1558.29,8.902,-37.6666,48.494,1.813,0.2345,2.452,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.788604708799971,0.1724358085529536,2.5342113851355546
ABAB,ABB-041,1558.4424,8.981,-37.8993,47.306,1.843,0.2282,2.459,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.877126644990285,0.16555753597981449,2.541586324950773
ABAB,ABB-041,1558.5948,9.106,-38.0061,47.068,1.997,0.222,2.424,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.883174000524778,0.1641592420937925,2.5433060339226836
ABAB,ABB-041,1558.7472,9.199,-38.1138,47.068,2.12,0.2153,2.4,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8670781119021527,0.16413255261575532,2.5436111145689058
ABAB,ABB-041,1558.8996,9.021,-38.3456,47.306,2.243,0.2059,2.434,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8299075418323922,0.16539037334255902,2.5425533995846483
ABAB,ABB-041,1559.052,8.692,-38.5783,47.306,2.488,0.1805,2.52,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8143406854098934,0.16533465246347356,2.5428757577959393
ABAB,ABB-041,1559.2044,8.555,-38.0591,45.404,2.826,0.1526,2.554,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.9794846811978224,0.15528410680240068,2.5538942421564195
ABAB,ABB-041,1559.3568,8.57,-37.7898,44.216,3.041,0.1361,2.545,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.094003825086124,0.14921779926340817,2.5606806765348997
ABAB,ABB-041,1559.5092,8.616,-37.5206,43.74,3.195,0.1339,2.542,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.1361292824478437,0.1470870685467358,2.5632446577679087
ABAB,ABB-041,1559.6616,8.63,-37.7533,44.453,3.349,0.1318,2.525,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.041594520271898,0.1511433856126304,2.559137958079567
ABAB,ABB-041,1559.814,8.645,-37.986,44.929,3.594,0.1206,2.556,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.9817284878793733,0.15390137001706683,2.55631740754046
ABAB,ABB-041,1559.9664,8.659,-38.4688,45.166,3.902,0.1303,2.526,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.950136923990583,0.15540139059415659,2.5548168865196192
ABAB,ABB-041,1560.1188,8.666,-38.5765,40.65,4.086,0.1332,2.55,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.5043484638070446,0.133207481523278,2.5791788361205144
ABAB,ABB-041,1560.2712,8.673,-38.6833,38.51,4.27,0.1293,2.602,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.870930282560915,0.12318561404012779,2.5901473872834586
ABAB,ABB-041,1560.4236,8.68,-39.167,36.133,4.485,0.1207,2.593,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.40850466255114,0.11234772438340573,2.601878973502593
ABAB,ABB-041,1560.576,8.686,-39.2738,33.756,4.7,0.1087,2.622,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,5.143336097416159,0.10182309877955029,2.6132377621596676
ABAB,ABB-041,1560.7284,8.682,-39.3805,32.33,5.038,0.1045,2.629,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,5.712909204294137,0.0954106272794134,2.6206567141793093
ABAB,ABB-041,1560.8808,8.678,-40.1152,33.518,5.131,0.1077,2.586,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,5.187618093308015,0.1004404071071811,2.6167927319817226
ABAB,ABB-041,1561.0332,8.674,-40.097,34.707,5.161,0.1093,2.601,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.731821980978384,0.10614148648523192,2.611860544626137
ABAB,ABB-041,1561.1856,8.63,-40.2037,34.707,5.1,0.1075,2.619,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.706148534034167,0.10618169926135243,2.612782877228428
ABAB,ABB-041,1561.338,8.602,-40.3115,35.895,4.854,0.098,2.636,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.313377777421386,0.11252493176432488,2.606721450770838
ABAB,ABB-041,1561.4904,8.575,-40.2932,36.846,4.547,0.0952,2.623,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.036237884025959,0.11785870453507093,2.6015298485449
ABAB,ABB-041,1561.6428,8.618,-40.149,36.609,4.24,0.0938,2.627,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.0694696441994855,0.11687906251532822,2.6034519229232234
ABAB,ABB-041,1561.7952,8.66,-40.0057,39.461,3.779,0.0965,2.641,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.460116656079275,0.13250792875730066,2.5857710353334444
ABAB,ABB-041,1561.9476,8.761,-38.9845,47.306,3.318,0.1083,2.616,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.7522371018229115,0.16757082178640717,2.541152009500455
ABAB,ABB-041,1562.1,8.895,-38.7152,54.675,3.195,0.1194,2.608,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.720010643958774,0.18632588610214845,2.5095441281305626
ABAB,ABB-041,1562.2524,9.039,-38.4459,58.003,3.18,0.144,2.613,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.817718038232518,0.18930253260218044,2.4988397898919756
ABAB,ABB-041,1562.4048,9.121,-38.1767,58.716,3.164,0.1685,2.562,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.863340944774034,0.18907924781786126,2.4966266751882693
ABAB,ABB-041,1562.5572,9.167,-38.9114,58.479,3.349,0.193,2.512,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8651755866050554,0.18886168669550968,2.496972764465132
ABAB,ABB-041,1562.7096,9.196,-39.0182,57.052,3.379,0.2175,2.515,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.819117912491813,0.18821596630216875,2.500903334205527
ABAB,ABB-041,1562.862,8.981,-39.1249,50.872,3.41,0.2121,2.498,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.7258062501177065,0.17845863469949597,2.5238237439140647
ABAB,ABB-041,1563.0144,8.687,-38.7307,45.642,3.425,0.2015,2.573,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8438147354339116,0.16274612012030384,2.5490823255306374
ABAB,ABB-041,1563.1668,8.628,-38.3364,44.691,3.441,0.185,2.593,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.905380455061119,0.15923472044610198,2.554309615208387
ABAB,ABB-041,1563.3192,8.627,-38.1932,44.453,3.333,0.1408,2.583,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.9324433312477103,0.1584074880475773,2.5556753874301807
ABAB,ABB-041,1563.4716,8.625,-38.0489,43.74,3.226,0.1126,2.583,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.9931371939196563,0.15559346124641193,2.5598116112014866
ABAB,ABB-041,1563.624,8.624,-37.7796,41.125,3.041,0.125,2.584,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.2455440657700585,0.1437630175739955,2.5758017884357245
ABAB,ABB-041,1563.7764,8.622,-37.5114,43.74,2.965,0.1424,2.582,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.0202323019477055,0.15582491357006312,2.559901831299725
ABAB,ABB-041,1563.9288,8.621,-37.4931,44.453,2.888,0.1815,2.571,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.9846984729936694,0.1588865462199531,2.555788959610505
ABAB,ABB-041,1564.0812,8.62,-36.4719,45.404,2.857,0.1941,2.606,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.9406363347259274,0.16273111561079961,2.550386433378582
ABAB,ABB-041,1564.2336,8.618,-36.5786,47.306,2.857,0.2002,2.63,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.863313042818666,0.1696132507436021,2.5399386346106123
ABAB,ABB-041,1564.386,8.617,-36.6854,46.83,2.857,0.186,2.571,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.893664206421708,0.16813963486234215,2.542453431746146
ABAB,ABB-041,1564.5384,8.599,-36.6671,43.978,3.041,0.1722,2.613,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.0713331697173345,0.15740758236373653,2.558708112608328
ABAB,ABB-041,1564.6908,8.582,-37.4019,38.51,3.472,0.1607,2.605,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.696123233705981,0.13032909383473912,2.59361127853256
ABAB,ABB-041,1564.8432,8.575,-37.5086,38.748,3.641,0.145,2.607,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.6715627920256586,0.1317617591816299,2.5920870037478454
ABAB,ABB-041,1564.9956,8.567,-37.6153,38.748,3.81,0.1356,2.607,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.6843031700494633,0.13182466993818948,2.592170147418329
ABAB,ABB-041,1565.148,8.56,-37.8481,38.035,3.84,0.1337,2.586,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.8086721718380723,0.12769183014654656,2.5970676848398386
ABAB,ABB-041,1565.3004,8.56,-38.0808,37.797,3.779,0.133,2.582,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.859280412819463,0.126299465162403,2.598759049346681
ABAB,ABB-041,1565.4528,8.56,-38.1876,37.084,3.717,0.1324,2.589,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.992610305650184,0.12189473040941536,2.603694665132974
ABAB,ABB-041,1565.6052,8.563,-38.2953,36.609,3.615,0.1367,2.609,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,4.082347854169997,0.11888821073269115,2.607066508154653
ABAB,ABB-041,1565.7576,8.565,-39.5311,39.699,3.513,0.1369,2.624,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.609097020188191,0.1372366494995682,2.587293543797444
ABAB,ABB-041,1565.91,8.642,-39.5128,39.699,3.41,0.1305,2.602,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.616423529301887,0.1371115629389622,2.5880588738755033
ABAB,ABB-041,1566.0624,8.678,-38.9926,40.174,3.257,0.1254,2.594,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.567785272737096,0.1394595045875882,2.585992938992088
ABAB,ABB-041,1566.2148,8.715,-38.8493,43.027,3.103,0.1256,2.567,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.3033926353745344,0.15260094626507276,2.5706130378379273
ABAB,ABB-041,1566.3672,8.729,-38.705,49.683,2.949,0.1316,2.59,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.957698439964568,0.1748910736727829,2.537337825741425
ABAB,ABB-041,1566.5196,8.742,-38.4368,52.536,2.796,0.1377,2.589,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.899614802129146,0.18103795245372362,2.5260267041948192
ABAB,ABB-041,1566.672,8.755,-38.1675,59.667,2.673,0.1504,2.576,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.833222833860426,0.1915631760449812,2.499747604443629
ABAB,ABB-041,1566.8244,8.783,-38.6503,63.471,2.704,0.1601,2.568,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8340126880924297,0.1945818022631023,2.490011095156856
ABAB,ABB-041,1566.9768,8.811,-38.883,69.4139,2.734,0.1699,2.542,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8133637522041086,0.19830535375529534,2.4787391292947336
ABAB,ABB-041,1567.1292,8.825,-39.1158,69.176,2.816,0.171,2.514,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8247316678166023,0.19761295646353583,2.4809489171757595
ABAB,ABB-041,1567.2816,8.831,-38.8465,67.512,2.898,0.172,2.524,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.8500431010464693,0.1958539184249687,2.4860835020039542
ABAB,ABB-041,1567.434,8.834,-38.0763,65.135,2.98,0.1737,2.496,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.881463384078875,0.19339404707091123,2.4938544028380414
ABAB,ABB-041,1567.5864,8.837,-38.936,58.716,3.118,0.1707,2.497,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,2.950004486303234,0.18629729831568093,2.516576710913531
ABAB,ABB-041,1567.7388,8.839,-39.7947,51.822,3.257,0.1647,2.528,Lower_BTL,,,False,,False,,False,,False,False,False,0,Non Prospek,3.0813429288755216,0.17448067837389553,2.5460756777016504
