STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR,GR_RAW,GR_NORM,GR_RAW_NORM
ABAB,ABB-035,1682.496,8.009,-105.554,-6.142,1.251,0.3285,2.156,C,,,,
ABAB,ABB-035,1682.6484,8.02,-107.598,-4.6223,1.278,0.3154,2.167,C,,,,
ABAB,ABB-035,1682.8008,8.031,-107.668,0.0473,1.307,0.3056,2.175,C,,,34.497,34.497
ABAB,ABB-035,1682.9532,8.047,-106.764,-1.4899,1.345,0.2957,2.205,C,,,,
ABAB,ABB-035,1683.1056,8.063,-105.604,-5.1102,1.383,0.2879,2.224,C,,,,
ABAB,ABB-035,1683.258,8.08,-105.169,-7.3524,1.387,0.2925,2.207,C,,,,
ABAB,ABB-035,1683.4104,8.096,-106.884,-9.8567,1.391,0.3038,2.168,C,,,,
ABAB,ABB-035,1683.5628,8.112,-108.379,-13.5729,1.395,0.3042,2.154,C,,,,
ABAB,ABB-035,1683.7152,8.126,-109.664,-12.1192,1.409,0.302,2.169,C,,,,
ABAB,ABB-035,1683.8676,8.139,-108.528,-3.8784,1.431,0.2829,2.174,C,,,,
ABAB,ABB-035,1684.02,8.153,-105.052,9.3571,1.452,0.2752,2.205,C,,,44.84122222222222,44.84122222222222
ABAB,ABB-035,1684.1724,8.16,-98.998,14.5088,1.529,0.2763,2.245,C,,,50.565333333333335,50.565333333333335
ABAB,ABB-035,1684.3248,8.191,-93.094,11.5306,1.63,0.2854,2.263,C,,,47.25622222222222,47.25622222222222
ABAB,ABB-035,1684.4772,8.26,-85.682,8.7463,1.812,0.2906,2.25,C,,,44.16255555555556,44.16255555555556
ABAB,ABB-035,1684.6296,8.33,-81.4211,5.6111,2.015,0.3606,2.17,C,,,40.679,40.679
ABAB,ABB-035,1684.782,8.655,-83.17,5.33,2.232,0.4307,2.022,C,,,40.36666666666667,40.36666666666667
ABAB,ABB-035,1684.9344,8.949,-84.1139,17.5967,2.449,0.5007,2.017,C,,,53.99633333333333,53.99633333333333
ABAB,ABB-035,1685.0868,9.097,-79.4609,41.6411,2.668,0.5382,2.013,C,,,80.71233333333333,80.71233333333333
ABAB,ABB-035,1685.2392,9.245,-68.9819,52.1999,2.901,0.5099,2.009,C,,,92.44433333333333,92.44433333333333
ABAB,ABB-035,1685.3916,9.415,-52.696,57.0146,3.163,0.4816,2.004,C,,,97.79400000000001,97.79400000000001
ABAB,ABB-035,1685.544,9.631,-39.6421,57.7794,3.43,0.4586,2.0,C,,,98.64377777777779,98.64377777777779
ABAB,ABB-035,1685.6964,9.813,-31.3711,57.6041,3.621,0.4076,2.119,C,,,98.44900000000001,98.44900000000001
ABAB,ABB-035,1685.8488,9.636,-27.696,56.1789,3.645,0.3567,2.125,C,,,96.86544444444445,96.86544444444445
ABAB,ABB-035,1686.0012,9.65,-24.865,54.8836,3.614,0.3058,2.135,C,,,95.42622222222224,95.42622222222224
ABAB,ABB-035,1686.1536,9.703,-22.495,54.6083,3.56,0.275,2.228,C,,,95.12033333333333,95.12033333333333
ABAB,ABB-035,1686.306,9.795,-20.284,57.283,3.5,0.2859,2.36,C,,,98.09222222222223,98.09222222222223
ABAB,ABB-035,1686.4584,9.887,-18.563,59.5677,3.42,0.3288,2.371,C,,,100.63077777777778,100.63077777777778
ABAB,ABB-035,1686.6108,10.088,-17.234,63.9025,3.339,0.3717,2.333,C,,,105.44722222222222,105.44722222222222
ABAB,ABB-035,1686.7632,10.379,-16.69,68.1772,3.285,0.373,2.265,C,,,110.19688888888889,110.19688888888889
ABAB,ABB-035,1686.9156,10.646,-16.145,73.3319,3.234,0.3875,2.255,C,,,115.92433333333334,115.92433333333334
ABAB,ABB-035,1687.068,10.805,-15.914,77.1165,3.184,0.4088,2.244,C,,,120.12944444444445,120.12944444444445
ABAB,ABB-035,1687.2204,10.731,-16.015,73.1713,3.153,0.4203,2.214,C,,,115.7458888888889,115.7458888888889
ABAB,ABB-035,1687.3728,10.517,-16.697,63.7661,3.129,0.3648,2.157,C,,,105.29566666666668,105.29566666666668
ABAB,ABB-035,1687.5252,9.864,-16.998,55.4008,3.107,0.3093,2.104,C,,,96.00088888888888,96.00088888888888
ABAB,ABB-035,1687.6776,9.706,-17.271,50.5616,3.141,0.272,2.168,C,,,90.624,90.624
ABAB,ABB-035,1687.83,9.548,-17.209,50.2983,3.174,0.279,2.298,C,,,90.33144444444444,90.33144444444444
ABAB,ABB-035,1687.9824,9.666,-16.894,52.295,3.215,0.3471,2.371,C,,,92.55000000000001,92.55000000000001
ABAB,ABB-035,1688.1348,10.127,-16.682,51.8996,3.282,0.3737,2.354,C,,,92.11066666666667,92.11066666666667
ABAB,ABB-035,1688.2872,10.615,-16.561,47.8034,3.407,0.394,2.274,C,,,87.55933333333334,87.55933333333334
ABAB,ABB-035,1688.4396,10.838,-16.441,43.5142,3.658,0.4102,2.177,C,,,82.79355555555556,82.79355555555556
ABAB,ABB-035,1688.592,10.957,-16.423,36.2359,3.858,0.4251,2.082,C,,,74.70655555555555,74.70655555555555
ABAB,ABB-035,1688.7444,10.105,-16.486,26.8166,3.986,0.4347,1.999,C,,,64.24066666666667,64.24066666666667
ABAB,ABB-035,1688.8968,9.756,-16.713,20.5554,4.025,0.4171,1.999,C,,,57.28377777777778,57.28377777777778
ABAB,ABB-035,1689.0492,10.727,-17.015,22.7671,4.013,0.4739,1.999,C,,,59.74122222222222,59.74122222222222
ABAB,ABB-035,1689.2016,11.699,-17.329,29.5229,3.94,0.5053,2.0,C,,,67.24766666666667,67.24766666666667
ABAB,ABB-035,1689.354,12.298,-17.965,40.5634,3.833,0.5647,2.0,C,,,79.51488888888889,79.51488888888889
ABAB,ABB-035,1689.5064,12.571,-18.476,43.8881,3.665,0.5973,2.0,C,,,83.209,83.209
ABAB,ABB-035,1689.6588,12.64,-19.549,43.401,3.5,0.5976,2.0,C,,,82.66777777777779,82.66777777777779
ABAB,ABB-035,1689.8112,13.286,-20.935,48.2839,3.336,0.598,2.0,C,,,88.09322222222224,88.09322222222224
ABAB,ABB-035,1689.9636,13.557,-21.19,65.7063,3.173,0.5982,2.0,C,,,107.45144444444445,107.45144444444445
ABAB,ABB-035,1690.116,13.553,-21.445,75.0154,3.078,0.5102,2.0,C,,,117.79488888888889,117.79488888888889
ABAB,ABB-035,1690.2684,11.264,-21.804,83.128,2.986,0.4222,2.001,C,,,126.80888888888889,126.80888888888889
ABAB,ABB-035,1690.4208,10.558,-22.193,91.8205,2.942,0.4463,2.001,C,,,136.46722222222223,136.46722222222223
ABAB,ABB-035,1690.5732,10.521,-22.023,97.803,2.901,0.4704,2.084,C,,,143.11444444444444,143.11444444444444
ABAB,ABB-035,1690.7256,10.894,-21.625,100.8053,2.893,0.4945,2.091,C,,,146.45033333333333,146.45033333333333
ABAB,ABB-035,1690.878,11.862,-20.925,91.1881,2.884,0.5758,2.08,C,,,135.76455555555555,135.76455555555555
ABAB,ABB-035,1691.0304,12.381,-21.193,82.8706,2.831,0.591,2.026,C,,,126.52288888888889,126.52288888888889
ABAB,ABB-035,1691.1828,12.741,-22.009,73.1632,2.731,0.5869,2.023,C,,,115.7368888888889,115.7368888888889
ABAB,ABB-035,1691.3352,12.989,-22.826,70.3957,2.644,0.5963,2.019,C,,,112.6618888888889,112.6618888888889
ABAB,ABB-035,1691.4876,12.764,-22.689,69.6482,2.586,0.59,2.016,C,,,111.83133333333333,111.83133333333333
ABAB,ABB-035,1691.64,12.312,-22.565,66.7107,2.536,0.5968,2.013,C,,,108.56744444444445,108.56744444444445
ABAB,ABB-035,1691.7924,12.095,-22.973,62.0432,2.515,0.5987,2.009,C,,,103.38133333333334,103.38133333333334
ABAB,ABB-035,1691.9448,10.426,-23.004,59.5557,2.517,0.5577,2.006,C,,,100.61744444444446,100.61744444444446
ABAB,ABB-035,1692.0972,10.682,-22.854,59.6183,2.54,0.4927,2.002,C,,,100.687,100.687
ABAB,ABB-035,1692.2496,11.056,-22.696,57.6608,2.564,0.4698,2.069,C,,,98.512,98.512
ABAB,ABB-035,1692.402,10.812,-22.103,55.3634,2.566,0.4506,2.061,C,,,95.95933333333333,95.95933333333333
ABAB,ABB-035,1692.5544,9.823,-20.18,56.9658,2.567,0.4124,2.038,C,,,97.73977777777779,97.73977777777779
ABAB,ABB-035,1692.7068,9.245,-19.158,60.3985,2.568,0.315,2.072,C,,,101.55388888888889,101.55388888888889
ABAB,ABB-035,1692.8592,9.159,-18.794,67.8609,2.586,0.2684,2.154,C,,,109.84544444444445,109.84544444444445
ABAB,ABB-035,1693.0116,9.12,-19.052,76.2533,2.591,0.2402,2.302,C,,,119.17033333333333,119.17033333333333
ABAB,ABB-035,1693.164,9.082,-20.158,80.3058,2.595,0.2299,2.473,C,,,123.67311111111113,123.67311111111113
ABAB,ABB-035,1693.3164,8.811,-22.147,76.9785,2.599,0.2331,2.458,C,,,119.97611111111111,119.97611111111111
ABAB,ABB-035,1693.4688,8.524,-25.072,70.371,2.565,0.2383,2.444,C,,,112.63444444444444,112.63444444444444
ABAB,ABB-035,1693.6212,8.313,-28.742,61.9835,2.502,0.2435,2.432,C,,,103.315,103.315
ABAB,ABB-035,1693.7736,8.152,-35.419,54.866,2.341,0.2502,2.389,C,,,95.40666666666667,95.40666666666667
ABAB,ABB-035,1693.926,8.101,-45.394,48.2145,2.167,0.2561,2.366,C,,,88.01611111111112,88.01611111111112
ABAB,ABB-035,1694.0784,8.11,-53.044,42.0251,1.985,0.2563,2.348,D,,,81.13900000000001,81.13900000000001
ABAB,ABB-035,1694.2308,8.119,-62.121,37.6686,1.801,0.2542,2.344,D,,,76.29844444444444,76.29844444444444
ABAB,ABB-035,1694.3832,8.128,-68.729,34.986,1.621,0.2695,2.352,D,,,73.31777777777778,73.31777777777778
ABAB,ABB-035,1694.5356,8.138,-74.306,27.5897,1.464,0.2815,2.315,D,,,65.09966666666666,65.09966666666666
ABAB,ABB-035,1694.688,8.192,-82.521,20.0762,1.343,0.2956,2.259,D,,,56.751333333333335,56.751333333333335
ABAB,ABB-035,1694.8404,8.254,-90.227,13.7677,1.234,0.2888,2.212,D,,,49.74188888888889,49.74188888888889
ABAB,ABB-035,1694.9928,8.244,-97.528,9.6643,1.167,0.281,2.211,D,,,45.18255555555556,45.18255555555556
ABAB,ABB-035,1695.1452,8.235,-105.523,10.4267,1.1,0.3057,2.201,D,,,46.02966666666667,46.02966666666667
ABAB,ABB-035,1695.2976,8.181,-111.744,12.6362,1.048,0.306,2.192,D,,,48.48466666666667,48.48466666666667
ABAB,ABB-035,1695.45,8.103,-114.87,8.5718,1.031,0.3047,2.181,D,,,43.968666666666664,43.968666666666664
ABAB,ABB-035,1695.6024,8.03,-116.587,3.4293,1.014,0.3091,2.171,D,,,38.254777777777775,38.254777777777775
ABAB,ABB-035,1695.7548,7.957,-118.027,-1.3432,1.006,0.334,2.153,D,,,,
ABAB,ABB-035,1695.9072,7.925,-117.837,-5.5276,0.996,0.3442,2.139,D,,,,
ABAB,ABB-035,1696.0596,7.917,-117.707,-8.0771,0.986,0.3601,2.132,D,,,,
ABAB,ABB-035,1696.212,7.908,-118.407,-9.2976,0.991,0.357,2.145,D,,,,
ABAB,ABB-035,1696.3644,7.922,-119.137,-8.5531,1.004,0.3407,2.127,D,,,,
ABAB,ABB-035,1696.5168,7.936,-119.537,-7.0015,1.016,0.3309,2.167,D,,,,
ABAB,ABB-035,1696.6692,7.945,-119.827,-6.59,1.025,0.3261,2.187,D,,,,
ABAB,ABB-035,1696.8216,7.954,-119.767,-6.1565,1.035,0.3258,2.184,D,,,,
ABAB,ABB-035,1696.974,7.964,-119.427,-5.732,1.044,0.3419,2.189,D,,,,
ABAB,ABB-035,1697.1264,7.973,-119.657,-5.3654,1.045,0.3361,2.194,D,,,,
ABAB,ABB-035,1697.2788,7.982,-119.847,-4.9979,1.045,0.3426,2.187,D,,,,
ABAB,ABB-035,1697.4312,7.991,-119.807,-6.3774,1.045,0.3484,2.174,D,,,,
ABAB,ABB-035,1697.5836,8.021,-119.767,-7.3249,1.046,0.345,2.162,D,,,,
ABAB,ABB-035,1697.736,8.051,-119.717,-6.2724,1.046,0.3358,2.142,D,,,,
ABAB,ABB-035,1697.8884,8.117,-119.677,-6.1128,1.087,0.3281,2.137,D,,,,
ABAB,ABB-035,1698.0408,8.188,-119.637,-6.4603,1.15,0.3337,2.146,D,,,,
ABAB,ABB-035,1698.1932,8.289,-118.207,-5.9858,1.233,0.3429,2.13,D,,,,
ABAB,ABB-035,1698.3456,8.437,-116.637,-3.3792,1.434,0.3644,2.118,D,,,,
ABAB,ABB-035,1698.498,8.635,-111.843,0.8933,1.653,0.3677,2.101,D,,,35.437,35.437
ABAB,ABB-035,1698.6504,8.864,-105.905,6.5519,1.921,0.4176,2.072,D,,,41.724333333333334,41.724333333333334
ABAB,ABB-035,1698.8028,9.045,-97.482,21.3181,2.375,0.4675,2.011,D,,,58.13122222222222,58.13122222222222
ABAB,ABB-035,1698.9552,9.157,-85.223,25.1107,2.817,0.5022,2.008,D,,,62.345222222222226,62.345222222222226
ABAB,ABB-035,1699.1076,9.136,-70.667,19.7114,3.273,0.4436,2.006,D,,,56.346000000000004,56.346000000000004
ABAB,ABB-035,1699.26,9.115,-55.5751,15.386,3.796,0.385,2.004,D,,,51.54,51.54
ABAB,ABB-035,1699.4124,9.136,-46.3121,15.7545,4.38,0.3264,2.001,D,,,51.949444444444445,51.949444444444445
ABAB,ABB-035,1699.5648,9.157,-42.731,23.274,4.599,0.31,1.999,D,,,60.30444444444444,60.30444444444444
ABAB,ABB-035,1699.7172,9.178,-38.985,38.7693,4.61,0.3708,2.081,D,,,77.52144444444446,77.52144444444446
ABAB,ABB-035,1699.8696,9.234,-34.608,43.3608,4.539,0.4141,2.204,D,,,82.62311111111111,82.62311111111111
ABAB,ABB-035,1700.022,9.29,-30.242,33.7866,4.351,0.4326,2.14,D,,,71.98511111111111,71.98511111111111
ABAB,ABB-035,1700.1744,9.325,-28.453,28.582,4.177,0.3501,2.065,D,,,66.20222222222222,66.20222222222222
ABAB,ABB-035,1700.3268,9.293,-27.177,25.7887,4.009,0.2676,2.0,D,,,63.098555555555556,63.098555555555556
ABAB,ABB-035,1700.4792,9.261,-26.077,32.7812,3.886,0.2201,2.223,D,,,70.868,70.868
ABAB,ABB-035,1700.6316,9.245,-24.318,44.7375,3.763,0.2026,2.346,D,,,84.15277777777777,84.15277777777777
ABAB,ABB-035,1700.784,9.229,-22.606,52.5841,3.645,0.1935,2.462,D,,,92.87122222222223,92.87122222222223
ABAB,ABB-035,1700.9364,9.216,-23.209,59.8006,3.537,0.192,2.466,D,,,100.88955555555556,100.88955555555556
ABAB,ABB-035,1701.0888,9.202,-26.075,66.3172,3.43,0.2022,2.464,D,,,108.13022222222223,108.13022222222223
ABAB,ABB-035,1701.2412,9.025,-30.474,71.9296,3.356,0.2056,2.453,D,,,114.36622222222222,114.36622222222222
ABAB,ABB-035,1701.3936,8.906,-35.49,71.5522,3.284,0.2105,2.455,D,,,113.94688888888889,113.94688888888889
ABAB,ABB-035,1701.546,8.804,-41.085,71.3448,3.161,0.2203,2.453,D,,,113.71644444444445,113.71644444444445
ABAB,ABB-035,1701.6984,8.69,-44.192,74.1473,3.042,0.2341,2.426,D,,,116.83033333333334,116.83033333333334
ABAB,ABB-035,1701.8508,8.565,-45.568,77.3998,2.816,0.2421,2.419,D,,,120.44422222222222,120.44422222222222
ABAB,ABB-035,1702.0032,8.42,-48.228,80.3722,2.627,0.2503,2.398,D,,,123.7468888888889,123.7468888888889
ABAB,ABB-035,1702.1556,8.259,-51.861,79.3248,2.438,0.2608,2.378,D,,,122.58311111111111,122.58311111111111
ABAB,ABB-035,1702.308,8.177,-57.167,79.0574,2.266,0.2722,2.352,D,,,122.286,122.286
ABAB,ABB-035,1702.4604,8.095,-62.688,76.9499,2.093,0.2733,2.317,D,,,119.94433333333333,119.94433333333333
ABAB,ABB-035,1702.6128,8.071,-66.972,73.7724,1.94,0.2852,2.308,D,,,116.41377777777778,116.41377777777778
ABAB,ABB-035,1702.7652,8.048,-69.318,69.4148,1.792,0.2937,2.332,D,,,111.572,111.572
ABAB,ABB-035,1702.9176,8.046,-73.3591,59.7104,1.644,0.3135,2.349,D,,,100.78933333333333,100.78933333333333
ABAB,ABB-035,1703.07,8.045,-81.881,41.563,1.551,0.3124,2.341,D,,,80.62555555555556,80.62555555555556
ABAB,ABB-035,1703.2224,8.037,-91.183,24.3775,1.47,0.3062,2.31,E,,,61.53055555555556,61.53055555555556
ABAB,ABB-035,1703.3748,8.03,-100.72,4.5012,1.403,0.2939,2.265,E,,,39.44577777777778,39.44577777777778
ABAB,ABB-035,1703.5272,8.022,-108.124,-3.7393,1.357,0.2861,2.239,E,,,,
ABAB,ABB-035,1703.6796,8.017,-112.585,-6.8258,1.325,0.2802,2.229,E,,,,
ABAB,ABB-035,1703.832,8.012,-115.787,-4.5154,1.293,0.2803,2.233,E,,,,
ABAB,ABB-035,1703.9844,8.016,-117.987,-2.7369,1.261,0.2853,2.255,E,,,,
ABAB,ABB-035,1704.1368,8.02,-119.797,-0.0974,1.229,0.2843,2.26,E,,,,
ABAB,ABB-035,1704.2892,8.037,-120.417,2.9572,1.196,0.2788,2.256,E,,,37.730222222222224,37.730222222222224
ABAB,ABB-035,1704.4416,8.054,-121.117,5.2667,1.164,0.2767,2.247,E,,,40.29633333333334,40.29633333333334
ABAB,ABB-035,1704.594,8.071,-122.057,4.1572,1.131,0.2745,2.235,E,,,39.06355555555555,39.06355555555555
ABAB,ABB-035,1704.7464,8.087,-122.957,1.4587,1.092,0.2733,2.238,E,,,36.065222222222225,36.065222222222225
ABAB,ABB-035,1704.8988,8.101,-123.637,-0.1787,1.038,0.2761,2.239,E,,,,
ABAB,ABB-035,1705.0512,8.115,-123.927,-0.8842,0.984,0.2884,2.236,E,,,,
ABAB,ABB-035,1705.2036,8.129,-124.087,-0.9767,0.967,0.288,2.236,E,,,,
ABAB,ABB-035,1705.356,8.143,-123.827,0.1768,0.951,0.2873,2.224,E,,,34.64088888888889,34.64088888888889
ABAB,ABB-035,1705.5084,8.157,-124.037,1.4784,0.935,0.2911,2.213,E,,,36.08711111111111,36.08711111111111
ABAB,ABB-035,1705.6608,8.16,-124.087,2.9389,0.932,0.2911,2.203,E,,,37.70988888888889,37.70988888888889
ABAB,ABB-035,1705.8132,8.163,-124.137,3.4254,0.93,0.2907,2.197,E,,,38.25044444444445,38.25044444444445
ABAB,ABB-035,1705.9656,8.166,-124.367,3.9109,0.927,0.3002,2.183,E,,,38.78988888888889,38.78988888888889
ABAB,ABB-035,1706.118,8.167,-125.157,4.0035,0.924,0.3027,2.171,E,,,38.89277777777778,38.89277777777778
ABAB,ABB-035,1706.2704,8.167,-125.347,2.677,0.922,0.3017,2.166,E,,,37.41888888888889,37.41888888888889
ABAB,ABB-035,1706.4228,8.167,-125.547,3.3655,0.919,0.301,2.171,E,,,38.18388888888889,38.18388888888889
ABAB,ABB-035,1706.5752,8.167,-125.747,3.218,0.915,0.3029,2.18,E,,,38.02,38.02
ABAB,ABB-035,1706.7276,8.17,-125.967,2.4366,0.91,0.3102,2.191,E,,,37.15177777777778,37.15177777777778
ABAB,ABB-035,1706.88,8.173,-126.227,1.6541,0.905,0.32,2.193,E,,,36.282333333333334,36.282333333333334
ABAB,ABB-035,1707.0324,8.176,-126.337,1.7236,0.901,0.3256,2.203,E,,,36.35955555555556,36.35955555555556
ABAB,ABB-035,1707.1848,8.167,-126.217,3.3961,0.896,0.3331,2.21,E,,,38.217888888888886,38.217888888888886
ABAB,ABB-035,1707.3372,8.158,-126.097,5.5607,0.892,0.3329,2.185,E,,,40.623,40.623
ABAB,ABB-035,1707.4896,8.149,-125.937,5.9041,0.887,0.3274,2.179,E,,,41.004555555555555,41.004555555555555
ABAB,ABB-035,1707.642,8.133,-125.747,2.6357,0.892,0.321,2.174,E,,,37.373,37.373
ABAB,ABB-035,1707.7944,8.117,-125.577,-0.4308,0.9,0.3148,2.18,E,,,,
ABAB,ABB-035,1707.9468,8.101,-125.317,-1.2522,0.908,0.3132,2.188,E,,,,
ABAB,ABB-035,1708.0992,8.092,-125.097,2.3503,0.916,0.3136,2.183,E,,,37.05588888888889,37.05588888888889
ABAB,ABB-035,1708.2516,8.084,-125.047,4.0798,0.932,0.3188,2.17,E,,,38.977555555555554,38.977555555555554
ABAB,ABB-035,1708.404,8.075,-125.037,3.5853,0.952,0.3274,2.177,E,,,38.428111111111114,38.428111111111114
ABAB,ABB-035,1708.5564,8.074,-125.037,4.3008,0.973,0.3254,2.184,E,,,39.22311111111111,39.22311111111111
ABAB,ABB-035,1708.7088,8.073,-125.137,3.6834,0.983,0.3245,2.191,E,,,38.53711111111111,38.53711111111111
ABAB,ABB-035,1708.8612,8.072,-125.227,2.9989,1.044,0.3249,2.175,E,,,37.776555555555554,37.776555555555554
ABAB,ABB-035,1709.0136,8.071,-125.327,1.9314,1.043,0.3291,2.158,E,,,36.590444444444444,36.590444444444444
ABAB,ABB-035,1709.166,8.078,-125.427,0.7499,1.033,0.3339,2.153,E,,,35.27766666666667,35.27766666666667
ABAB,ABB-035,1709.3184,8.085,-125.527,-0.2135,1.024,0.3248,2.156,E,,,,
ABAB,ABB-035,1709.4708,8.093,-125.617,1.112,1.015,0.3149,2.166,E,,,35.68,35.68
ABAB,ABB-035,1709.6232,8.102,-126.017,1.6595,1.003,0.3103,2.175,E,,,36.288333333333334,36.288333333333334
ABAB,ABB-035,1709.7756,8.111,-126.837,0.78,0.991,0.3152,2.164,E,,,35.31111111111111,35.31111111111111
ABAB,ABB-035,1709.928,8.12,-127.767,-1.3264,0.979,0.3273,2.153,E,,,,
ABAB,ABB-035,1710.0804,8.134,-128.717,-1.9249,0.971,0.3369,2.153,E,,,,
ABAB,ABB-035,1710.2328,8.148,-129.457,-1.3954,0.963,0.3487,2.157,E,,,,
ABAB,ABB-035,1710.3852,8.161,-130.007,-0.0209,0.955,0.3474,2.158,E,,,,
ABAB,ABB-035,1710.5376,8.175,-130.457,0.6207,0.945,0.3335,2.162,E,,,35.13411111111111,35.13411111111111
ABAB,ABB-035,1710.69,8.189,-130.367,-0.3998,0.933,0.3251,2.153,E,,,,
ABAB,ABB-035,1710.8424,8.2,-130.287,-1.5363,0.92,0.3268,2.139,E,,,,
ABAB,ABB-035,1710.9948,8.211,-130.197,-2.6358,0.881,0.3369,2.132,E,,,,
ABAB,ABB-035,1711.1472,8.222,-129.987,-1.6833,0.869,0.3481,2.132,E,,,,
ABAB,ABB-035,1711.2996,8.227,-129.567,-0.3227,0.858,0.3453,2.126,E,,,,
ABAB,ABB-035,1711.452,8.233,-129.137,0.1138,0.885,0.3382,2.119,E,,,34.57088888888889,34.57088888888889
ABAB,ABB-035,1711.6044,8.253,-128.717,0.5513,0.931,0.3422,2.113,E,,,35.057,35.057
ABAB,ABB-035,1711.7568,8.301,-127.297,2.0028,0.977,0.3345,2.12,E,,,36.669777777777774,36.669777777777774
ABAB,ABB-035,1711.9092,8.373,-125.167,3.7904,1.039,0.3315,2.118,E,,,38.656,38.656
ABAB,ABB-035,1712.0616,8.478,-120.787,6.6729,1.16,0.3297,2.123,E,,,41.858777777777775,41.858777777777775
ABAB,ABB-035,1712.214,8.626,-113.666,8.7314,1.281,0.3262,2.141,E,,,44.146,44.146
ABAB,ABB-035,1712.3664,8.956,-106.1009,13.593,1.457,0.3615,2.175,E,,,49.54777777777778,49.54777777777778
ABAB,ABB-035,1712.5188,9.329,-92.8607,28.6594,1.642,0.3701,2.205,E,,,66.28822222222223,66.28822222222223
ABAB,ABB-035,1712.6712,9.695,-61.804,35.5029,1.886,0.3327,2.277,E,,,73.8921111111111,73.8921111111111
ABAB,ABB-035,1712.8236,9.844,-33.9483,38.8855,2.131,0.3186,2.319,E,,,77.65055555555556,77.65055555555556
ABAB,ABB-035,1712.976,10.021,-27.0531,42.455,2.387,0.3253,2.363,E,,,81.61666666666667,81.61666666666667
ABAB,ABB-035,1713.1284,10.215,-25.262,47.3256,2.646,0.3922,2.353,E,,,87.02844444444445,87.02844444444445
ABAB,ABB-035,1713.2808,10.409,-23.54,51.0771,2.882,0.4388,2.305,E,,,91.19677777777778,91.19677777777778
ABAB,ABB-035,1713.4332,10.684,-22.803,54.7766,3.103,0.4547,2.269,E,,,95.30733333333333,95.30733333333333
ABAB,ABB-035,1713.5856,11.084,-22.125,59.2692,3.245,0.4586,2.232,E,,,100.2991111111111,100.2991111111111
ABAB,ABB-035,1713.738,11.108,-21.606,68.0206,3.374,0.4565,2.316,E,,,110.0228888888889,110.0228888888889
ABAB,ABB-035,1713.8904,11.132,-21.199,73.2352,3.467,0.4284,2.278,E,,,115.8168888888889,115.8168888888889
ABAB,ABB-035,1714.0428,10.767,-20.625,76.5617,3.54,0.407,2.26,E,,,119.513,119.513
ABAB,ABB-035,1714.1952,10.761,-19.515,79.9241,3.613,0.3763,2.343,E,,,123.249,123.249
ABAB,ABB-035,1714.3476,10.829,-18.798,76.9967,3.696,0.3518,2.456,E,,,119.99633333333334,119.99633333333334
ABAB,ABB-035,1714.5,10.897,-18.459,74.0953,3.815,0.3238,2.471,E,,,116.77255555555556,116.77255555555556
ABAB,ABB-035,1714.6524,10.969,-17.868,72.0718,3.934,0.2883,2.474,E,,,114.52422222222222,114.52422222222222
ABAB,ABB-035,1714.8048,11.035,-17.126,70.3993,4.079,0.2866,2.477,E,,,112.66588888888889,112.66588888888889
ABAB,ABB-035,1714.9572,11.1,-16.85,70.7208,4.248,0.284,2.458,E,,,113.0231111111111,113.0231111111111
ABAB,ABB-035,1715.1096,11.166,-16.825,68.6023,4.337,0.2922,2.401,E,,,110.66922222222223,110.66922222222223
ABAB,ABB-035,1715.262,11.224,-17.01,62.4378,4.388,0.3275,2.339,E,,,103.81977777777779,103.81977777777779
ABAB,ABB-035,1715.4144,11.283,-16.772,52.6084,4.399,0.3831,2.248,E,,,92.89822222222223,92.89822222222223
ABAB,ABB-035,1715.5668,11.336,-16.653,40.5639,4.371,0.3297,2.191,E1,,,79.51544444444444,79.51544444444444
ABAB,ABB-035,1715.7192,11.39,-16.534,28.6716,4.299,0.2782,2.226,E1,,,66.30177777777777,66.30177777777777
ABAB,ABB-035,1715.8716,11.438,-16.415,25.894,4.223,0.2525,2.474,E1,,,63.215555555555554,63.215555555555554
ABAB,ABB-035,1716.024,11.486,-15.969,25.8215,4.144,0.2468,2.479,E1,,,63.135000000000005,63.135000000000005
ABAB,ABB-035,1716.1764,11.535,-15.121,25.485,4.059,0.2621,2.483,E1,,,62.76111111111111,62.76111111111111
ABAB,ABB-035,1716.3288,11.573,-14.969,27.6656,3.974,0.2673,2.485,E1,,,65.184,65.184
ABAB,ABB-035,1716.4812,11.611,-14.818,30.7101,3.912,0.2748,2.487,E1,,,68.56677777777779,68.56677777777779
ABAB,ABB-035,1716.6336,11.633,-14.699,32.2095,3.883,0.2706,2.491,E1,,,70.23277777777778,70.23277777777778
ABAB,ABB-035,1716.786,11.655,-14.542,30.0421,3.882,0.267,2.498,E1,,,67.82455555555556,67.82455555555556
ABAB,ABB-035,1716.9384,11.677,-14.631,28.9306,3.983,0.2668,2.486,E1,,,66.58955555555556,66.58955555555556
ABAB,ABB-035,1717.0908,11.684,-14.817,28.5972,4.084,0.2659,2.484,E1,,,66.21911111111112,66.21911111111112
ABAB,ABB-035,1717.2432,11.691,-15.424,27.2417,4.191,0.2664,2.478,E1,,,64.71300000000001,64.71300000000001
ABAB,ABB-035,1717.3956,11.689,-16.351,26.2862,4.298,0.2654,2.468,E1,,,63.65133333333334,63.65133333333334
