DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_RAW,GR_NORM,GR_RAW_NORM,VSH_GR,VSH,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RESERVOIR_CLASS,RGSA,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,NGSA,GAS_EFFECT_NPHI,NPHI_DIFF,DGSA,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,RW_TEMP,SWE_INDO,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR
1680.972,ABAB,ABB-036,9.029,-63.4854,127.3079,4.124,0.1362,2.489,B1,,182.8826436781609,182.8826436781609,0.8589766666666667,1.0,,,,,,,3.4695785859606567,True,1.1886169740288923,0.654421414039343,0.26181665291257,True,0.12561665291257,2.3862501363545685,False,-0.1027498636454313,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1681.1244,ABAB,ABB-036,9.03,-63.0798,127.445,3.982,0.1432,2.5,B1,,183.04022988505744,183.04022988505744,0.8604999999999999,1.0,,,,,,,3.4749322324580327,True,1.1459216277099271,0.5070677675419675,0.2622816869124169,True,0.1190816869124169,2.3857242956270444,False,-0.1142757043729556,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1681.2768,ABAB,ABB-036,9.031,-63.2842,127.582,3.839,0.1503,2.511,B1,,183.19770114942528,183.19770114942528,0.8620222222222221,1.0,,,,,,,3.4807068549829028,True,1.102936891828214,0.3582931450170972,0.2627339302747621,True,0.1124339302747621,2.385188449046894,False,-0.1258115509531059,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1681.4292,ABAB,ABB-036,9.031,-63.4886,128.303,3.697,0.1617,2.516,B1,,184.0264367816092,184.0264367816092,0.8700333333333333,1.0,,,,,,,3.449071800839371,True,1.0718825856568983,0.2479281991606292,0.264905765937541,True,0.103205765937541,2.3838545957421293,False,-0.1321454042578707,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1681.5816,ABAB,ABB-036,9.026,-63.692,133.3971,3.554,0.1731,2.521,B1,,189.88172413793103,189.88172413793103,0.9266344444444444,1.0,,,,,,,3.2414276604193946,True,1.0964304535922182,0.3125723395806052,0.2793891553406409,True,0.1062891553406409,2.381547945771332,False,-0.1394520542286685,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1681.734,ABAB,ABB-036,9.022,-63.9444,142.3669,3.405,0.1848,2.536,B1,,200.1918390804597,200.1918390804597,1.0,1.0,,,,,,,2.8939201575343905,True,1.1766046796885534,0.5110798424656093,0.3049916748990414,True,0.1201916748990414,2.3842729548849464,False,-0.1517270451150536,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1681.8864,ABAB,ABB-036,9.017,-64.1968,146.9029,3.256,0.1961,2.516,B1,,205.405632183908,205.405632183908,1.0,1.0,,,,,,,2.720546271525107,True,1.1968184603508778,0.5354537284748928,0.3174794750014783,True,0.1213794750014783,2.389299680868825,False,-0.1267003191311748,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1682.0388,ABAB,ABB-036,9.012,-64.4492,145.096,3.107,0.2074,2.503,B1,,203.3287356321839,203.3287356321839,1.0,1.0,,,,,,,2.7748614305075567,True,1.1196955515835223,0.3321385694924434,0.3105905928171912,True,0.1031905928171912,2.3883010955890303,False,-0.1146989044109698,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1682.1912,ABAB,ABB-036,8.995,-63.9696,144.905,2.957,0.2177,2.51,B1,,203.10919540229884,203.10919540229884,1.0,1.0,,,,,,,2.771697973804625,True,1.0668550570612918,0.1853020261953748,0.3086646310851143,True,0.0909646310851143,2.389016910686129,False,-0.1209830893138708,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
1682.3436,ABAB,ABB-036,8.978,-63.468,144.714,2.806,0.229,2.517,B1,,202.88965517241377,202.88965517241377,1.0,1.0,,,,,,,2.7682582641112075,True,1.0136337481145063,0.0377417358887925,0.3067436679165421,True,0.0777436679165421,2.3897083360194395,False,-0.1272916639805603,True,True,False,2,Zona Menarik,1.2951379310344828,,,,,
