STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,RGSA,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,NGSA,GAS_EFFECT_NPHI,NPHI_DIFF,DGSA,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA
ABAB,ABB-103,1471.1172,8.961,-20.726,80.685,0.822,0.3722,2.365,GUF,128.80753978687073,0.8189519983733807,True,1.0037218318444465,0.0030480016266192234,0.36449228377429094,False,-0.007707716225709038,2.336277120418448,False,-0.028722879581552174,True,False,False,1,Zona Lemah
ABAB,ABB-103,1471.2696,9.042,-20.29,82.963,0.84,0.3804,2.336,GUF,134.45771693158173,0.8154877098226176,True,1.0300584421838976,0.024512290177382323,0.36747273856891055,False,-0.012927261431089465,2.3389583379168575,True,0.002958337916857623,True,False,True,2,Zona Menarik
ABAB,ABB-103,1471.422,9.124,-20.226,85.241,0.856,0.3819,2.323,GUF,140.10789407629278,0.8112447132929304,True,1.0551686636272835,0.04475528670706963,0.370016408381677,False,-0.01188359161832303,2.341472092041719,True,0.01847209204171918,True,False,True,2,Zona Menarik
ABAB,ABB-103,1471.5744,9.132,-20.161,84.657,0.873,0.3702,2.329,GUF,138.65938509801742,0.8164038215591459,True,1.0693237549191872,0.05659617844085407,0.36934070481484244,False,-0.0008592951851575381,2.340729148810391,True,0.011729148810390999,True,False,True,2,Zona Menarik
ABAB,ABB-103,1471.7268,9.141,-20.505,83.228,0.89,0.3661,2.335,GUF,135.1150026837101,0.8231029753429643,True,1.0812741864153286,0.06689702465703573,0.36764430286007344,True,0.0015443028600734543,2.3389964700472956,True,0.003996470047295642,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1471.8792,9.117,-20.848,81.799,0.9,0.3714,2.324,GUF,131.57062026940284,0.8272836873078134,True,1.0878976750149922,0.07271631269218659,0.36580052233584975,False,-0.005599477664150254,2.337229142475093,True,0.013229142475092992,True,False,True,2,Zona Menarik
ABAB,ABB-103,1472.0316,9.094,-21.192,80.813,0.91,0.3764,2.321,GUF,129.12502120676672,0.8290294720187464,True,1.0976690584763946,0.08097052798125359,0.364443365198995,False,-0.011956634801005006,2.335980286824894,True,0.014980286824893607,True,False,True,2,Zona Menarik
ABAB,ABB-103,1472.184,9.07,-21.426,82.621,0.92,0.3814,2.307,GUF,133.6094462627972,0.83192398162162,True,1.1058702721932583,0.08807601837838008,0.36675158659911156,False,-0.01464841340088846,2.338018854863478,True,0.031018854863478218,True,False,True,2,Zona Menarik
ABAB,ABB-103,1472.3364,9.046,-21.66,84.428,0.93,0.3792,2.3,GUF,138.0913909952348,0.8324364366132357,True,1.1172024182215057,0.09756356338676431,0.36882472308025144,False,-0.010375276919748544,2.3400150749811606,True,0.04001507498116075,True,False,True,2,Zona Menarik
ABAB,ABB-103,1472.4888,9.023,-21.895,86.236,0.939,0.3769,2.326,GUF,142.57581605126532,0.8282714228487124,True,1.1336863425402914,0.11072857715128759,0.37066516875945227,False,-0.006234831240547745,2.342000065983412,True,0.016000065983412082,True,False,True,2,Zona Menarik
ABAB,ABB-103,1472.6412,8.999,-21.96,88.043,0.949,0.3751,2.349,GUF,147.0577607837029,0.8169653107241882,True,1.1616160289091972,0.13203468927581175,0.372273307114076,False,-0.002826692885923965,2.344007401600639,False,-0.004992598399361281,True,False,False,1,Zona Lemah
ABAB,ABB-103,1472.7936,8.98,-22.025,86.02,0.954,0.3768,2.371,GUF,142.04006615519086,0.8356962887191179,True,1.1415630449456795,0.11830371128088202,0.37035198586768603,False,-0.006448014132313995,2.3415891227649324,False,-0.029410877235067634,True,False,False,1,Zona Lemah
ABAB,ABB-103,1472.946,8.961,-21.975,82.968,0.96,0.3785,2.365,GUF,134.47011854954644,0.8455571745759923,True,1.1353460521240275,0.11444282542400763,0.3669263261832877,False,-0.011573673816712315,2.3379700511950303,False,-0.027029948804969894,True,False,False,1,Zona Lemah
ABAB,ABB-103,1473.0984,9.144,-21.827,79.915,0.965,0.3688,2.358,GUF,126.89769062030908,0.8362903295935699,True,1.1539054869485121,0.1287096704064301,0.3629810297780897,False,-0.005818970221910302,2.3344509146158314,False,-0.023549085384168666,True,False,False,1,Zona Lemah
ABAB,ABB-103,1473.2508,9.191,-21.68,79.216,0.97,0.3681,2.351,GUF,125.16394442884594,0.8324075306056773,True,1.1652945995024906,0.13759246939432268,0.3620019751210065,False,-0.006098024878993469,2.333624812439622,False,-0.017375187560377814,True,False,False,1,Zona Lemah
ABAB,ABB-103,1473.4032,9.169,-21.532,79.284,0.968,0.3721,2.342,GUF,125.33260643316572,0.8336883308523051,True,1.1611053725681681,0.13431166914769488,0.3620708251965878,False,-0.0100291748034122,2.333640875456383,False,-0.008359124543617202,True,False,False,1,Zona Lemah
ABAB,ABB-103,1473.5556,9.147,-21.299,79.353,0.966,0.3698,2.334,GUF,125.50374876107834,0.8350716876881603,True,1.1567869133179522,0.13092831231183966,0.3621394009830068,False,-0.00766059901699323,2.333656156238477,False,-0.0003438437615228551,True,False,False,1,Zona Lemah
ABAB,ABB-103,1473.708,9.093,-21.065,80.875,0.964,0.3676,2.328,GUF,129.2788012695288,0.848888768802603,True,1.1356022548864284,0.11511123119739697,0.3641011945996335,False,-0.003498805400366456,2.335210200708402,True,0.007210200708402059,True,False,True,2,Zona Menarik
ABAB,ABB-103,1473.8604,9.039,-20.832,82.398,0.962,0.3688,2.323,GUF,133.0563341015722,0.8602629043425325,True,1.118262795180296,0.10173709565746747,0.36594550232232603,False,-0.002854497677673984,2.336790481447124,True,0.013790481447124137,True,False,True,2,Zona Menarik
ABAB,ABB-103,1474.0128,9.062,-20.589,82.299,0.97,0.37,2.347,GUF,132.81078206587145,0.8623792516248057,True,1.124795150361545,0.10762074837519431,0.3657784998928838,False,-0.004221500107116194,2.3365932162129894,False,-0.010406783787010543,True,False,False,1,Zona Lemah
ABAB,ABB-103,1474.1652,9.084,-20.346,82.201,0.978,0.3712,2.351,GUF,132.56771035376357,0.864222267626601,True,1.1316533218773277,0.11377773237339894,0.3657292007205472,False,-0.005470799279452765,2.3365844288002013,False,-0.014415571199798638,True,False,False,1,Zona Lemah
ABAB,ABB-103,1474.3176,9.202,-20.111,81.452,0.987,0.3661,2.358,GUF,130.7099479826536,0.8611035999341344,True,1.1462035463276374,0.12589640006586555,0.3650134902506021,False,-0.0010865097493978904,2.33609607162651,False,-0.02190392837349009,True,False,False,1,Zona Lemah
ABAB,ABB-103,1474.47,9.252,-19.876,80.704,1.013,0.3606,2.353,GUF,128.85466593513655,0.8561062567292981,True,1.1832643343480573,0.15689374327070182,0.364285589016183,True,0.003685589016183044,2.3356629900236134,False,-0.017337009976386764,True,True,False,2,Zona Menarik
ABAB,ABB-103,1474.6224,9.301,-19.783,82.087,1.039,0.3553,2.34,GUF,132.28495346416875,0.8700547640332223,True,1.1941777034627288,0.16894523596677757,0.3661517779744248,True,0.01085177797442477,2.3373294704640295,False,-0.0026705295359703562,True,True,False,2,Zona Menarik
ABAB,ABB-103,1474.7748,9.257,-19.691,83.471,1.066,0.3601,2.336,GUF,135.71772131679387,0.8792556595864935,True,1.2123891252532066,0.18674434041350652,0.36785304472426483,True,0.007753044724264857,2.3388891709748734,True,0.0028891709748735117,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1474.9272,9.213,-19.598,83.303,1.043,0.365,2.348,GUF,135.3010269531804,0.8812169794850803,True,1.1835904485288675,0.16178302051491966,0.3678410105487704,True,0.002841010548770395,2.3389735455597247,False,-0.009026454440275167,True,True,False,2,Zona Menarik
ABAB,ABB-103,1475.0796,9.169,-19.947,83.136,1.02,0.3658,2.336,GUF,134.88681291315987,0.8830332969177952,True,1.1551093300335147,0.13696670308220482,0.3678354540001829,True,0.0020354540001829013,2.339074692234719,True,0.003074692234719123,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1475.232,9.106,-20.296,80.814,0.979,0.3632,2.351,GUF,129.12750153035964,0.8658683068717052,True,1.1306569281153482,0.11313169312829474,0.3654138697848256,True,0.002213869784825573,2.337407396463873,False,-0.013592603536126902,True,True,False,2,Zona Menarik
ABAB,ABB-103,1475.3844,9.043,-20.47,78.862,0.939,0.3513,2.353,GUF,124.28590987694616,0.8388977949013458,True,1.1193258650899496,0.1001022050986542,0.36307226462939124,True,0.011772264629391238,2.3359876080247175,False,-0.017012391975282704,True,True,False,2,Zona Menarik
ABAB,ABB-103,1475.5368,9.027,-20.644,76.91,0.899,0.3371,2.354,GUF,119.4443182235327,0.8036874583359154,True,1.118594038858632,0.09531254166408465,0.3604326100833172,True,0.023332610083317162,2.3344528462110334,False,-0.019547153788966654,True,True,False,2,Zona Menarik
ABAB,ABB-103,1475.6892,9.01,-20.551,74.883,0.858,0.3564,2.355,GUF,114.41670230064894,0.7623674933169475,True,1.1254414800229344,0.09563250668305245,0.35740669185382734,True,0.0010066918538273462,2.332693351686272,False,-0.022306648313727973,True,True,False,2,Zona Menarik
ABAB,ABB-103,1475.8416,8.928,-20.459,73.398,0.82,0.3541,2.322,GUF,110.73342176513717,0.7307510164057586,True,1.1221332322371822,0.08924898359424138,0.3550794417514326,True,0.0009794417514325526,2.3313879420227646,True,0.009387942022764495,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1475.994,8.849,-20.367,71.913,0.782,0.3518,2.296,GUF,107.05014122962535,0.6997815724460302,True,1.1174915584967204,0.0822184275539698,0.3526589566272732,True,0.0008589566272731997,2.3299938025901104,True,0.03399380259011053,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1476.1464,8.77,-19.74,72.146,0.744,0.3449,2.306,GUF,107.62805662677977,0.7014099286191772,True,1.0607206565562413,0.042590071380822825,0.353148475314656,True,0.008248475314656,2.3305425878550827,True,0.024542587855082676,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1476.2988,8.691,-19.025,72.378,0.706,0.3453,2.315,GUF,108.2034917003412,0.7033012589484258,True,1.0038372475766777,0.002698741051574194,0.35364481322415886,True,0.008344813224158865,2.3311002982741087,True,0.01610029827410875,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1476.4512,8.698,-18.311,76.032,0.678,0.3604,2.323,GUF,117.26659410893382,0.7818444020791172,False,0.8671802192316409,-0.10384440207911716,0.36005800673969257,False,-0.00034199326030742716,2.3356550540142527,True,0.012655054014252709,False,False,True,1,Zona Lemah
ABAB,ABB-103,1476.6036,8.861,-17.614,77.492,0.65,0.3755,2.34,GUF,120.88786655462218,0.8151848795457017,False,0.7973651331244535,-0.1651848795457017,0.3625877622604372,False,-0.012912237739562793,2.3375456812655218,False,-0.0024543187344781003,False,False,False,0,Non Prospek
ABAB,ABB-103,1476.756,8.929,-16.917,78.951,0.622,0.3751,2.353,GUF,124.50665867671758,0.848047624814852,False,0.7334493745393093,-0.22604762481485197,0.36496465840692816,False,-0.010135341593071834,2.3392710563901753,False,-0.013728943609824906,False,False,False,0,Non Prospek
ABAB,ABB-103,1476.9084,8.997,-16.377,77.01,0.625,0.3642,2.347,GUF,119.69235058282644,0.8036104986990501,False,0.7777399635915667,-0.1786104986990501,0.36217853628211416,False,-0.002021463717885863,2.3377681143449243,False,-0.009231885655075711,False,False,False,0,Non Prospek
ABAB,ABB-103,1477.0608,9.064,-15.837,75.069,0.628,0.362,2.333,GUF,114.87804248893528,0.7544861865473445,False,0.8323545363684304,-0.12648618654734445,0.35902138909999937,False,-0.0029786109000006222,2.3359255930057206,True,0.0029255930057203727,False,False,True,1,Zona Lemah
ABAB,ABB-103,1477.2132,9.132,-15.563,73.139,0.632,0.3598,2.326,GUF,110.0910179545664,0.7060606940399861,False,0.8951071846016232,-0.07406069403998605,0.3557332247422442,False,-0.004066775257755784,2.3334201683202527,True,0.007420168320252607,False,False,True,1,Zona Lemah
ABAB,ABB-103,1477.3656,9.127,-15.519,71.209,0.656,0.3631,2.315,GUF,105.30399342019756,0.6627203531179472,False,0.9898594436004123,-0.006720353117947164,0.352566697009151,False,-0.01053330299084898,2.33031465488921,True,0.015314654889210022,False,False,True,1,Zona Lemah
ABAB,ABB-103,1477.518,9.121,-15.476,69.278,0.672,0.3615,2.351,GUF,100.51448856223578,0.6271292361285878,True,1.0715494690510838,0.0448707638714122,0.3495652183404825,False,-0.011934781659517502,2.3271851448296657,False,-0.023814855170334326,True,False,False,1,Zona Lemah
ABAB,ABB-103,1477.6704,9.116,-15.432,68.398,0.687,0.3541,2.347,GUF,98.331803800451,0.6134928324081734,True,1.119817483935852,0.07350716759182663,0.3484965174414666,False,-0.005603482558533435,2.325501057095477,False,-0.021498942904523144,True,False,False,1,Zona Lemah
ABAB,ABB-103,1477.8228,9.11,-15.389,67.519,0.703,0.3464,2.335,GUF,96.1515993622592,0.6022396063861616,True,1.1673094770675543,0.10076039361383837,0.34748855264183054,True,0.0010885526418305536,2.3238869557745865,False,-0.011113044225413482,True,True,False,2,Zona Menarik
ABAB,ABB-103,1477.9752,9.104,-15.345,66.638,0.718,0.3388,2.324,GUF,93.9664342768815,0.593587303226347,True,1.209594605709098,0.12441269677365296,0.34653127751417023,True,0.007731277514170243,2.322373838087959,False,-0.0016261619120410131,True,True,False,2,Zona Menarik
ABAB,ABB-103,1478.1276,9.071,-15.315,65.758,0.733,0.332,2.299,GUF,91.78374951509672,0.5878266055873133,True,1.2469663554402068,0.14517339441268673,0.34562189367116103,True,0.013621893671161012,2.3210012127370256,True,0.02200121273702571,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1478.28,9.038,-14.179,65.42,0.608,0.3272,2.299,GUF,90.94540014068394,0.585829323779319,True,1.0378449410446935,0.02217067622068103,0.3455258046991484,True,0.018325804699148407,2.3202021892309235,True,0.02120218923092354,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1478.4324,9.005,-14.049,65.082,0.612,0.3224,2.387,GUF,90.10705076627116,0.5843693610764795,True,1.0472828330229729,0.027630638923520467,0.3454264368847233,True,0.023026436884723278,2.3194458793794364,False,-0.06755412062056365,True,True,False,2,Zona Menarik
ABAB,ABB-103,1478.5848,8.875,-13.92,64.744,0.615,0.3092,2.379,GUF,89.26870139185837,0.5834719259610699,True,1.054035288822163,0.0315280740389301,0.34532105604813823,True,0.036121056048138256,2.3187368314456167,False,-0.060263168554383295,True,True,False,2,Zona Menarik
ABAB,ABB-103,1478.7372,8.757,-13.79,61.547,0.618,0.2946,2.391,GUF,81.33910686523805,0.6110344667431581,True,1.011399575041926,0.006965533256841905,0.3413433481134465,True,0.04674334811344655,2.317826466895376,False,-0.07317353310462416,True,True,False,2,Zona Menarik
ABAB,ABB-103,1478.8896,8.639,-13.608,60.721,0.622,0.2896,2.397,GUF,79.29035957747189,0.6281454378623603,False,0.9902165366618376,-0.006145437862360326,0.3405503580560671,True,0.05095035805606707,2.317956445429208,False,-0.07904355457079193,False,True,False,1,Zona Lemah
ABAB,ABB-103,1479.042,8.638,-13.426,59.894,0.626,0.2967,2.384,GUF,77.23913196611281,0.6509530326792764,False,0.9616669230703612,-0.0249530326792764,0.3397000079817434,True,0.04300000798174336,2.3184636158963308,False,-0.06553638410366913,False,True,False,1,Zona Lemah
ABAB,ABB-103,1479.1944,8.637,-13.244,62.742,0.629,0.3148,2.343,GUF,84.30309355879804,0.5923399291100601,True,1.0618902577528726,0.036660070889939944,0.3438128210029447,True,0.029012821002944666,2.3165058854093865,False,-0.02649411459061346,True,True,False,2,Zona Menarik
ABAB,ABB-103,1479.3468,8.637,-13.062,62.356,0.633,0.3328,2.302,GUF,83.34568865192429,0.5967097953733509,True,1.0608171759673275,0.036290204626649114,0.34353910029755697,True,0.01073910029755698,2.316229873462233,True,0.014229873462233034,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1479.4992,8.661,-12.879,61.969,0.636,0.3315,2.304,GUF,82.38580342145758,0.6021663676426928,True,1.056186519499181,0.033833632357307186,0.343230329578413,True,0.011730329578412968,2.316056912148036,True,0.012056912148036059,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1479.6516,8.686,-12.697,61.215,0.649,0.3303,2.304,GUF,80.5156394323829,0.6163348108390031,True,1.052999098195558,0.03266518916099692,0.34229848801330576,True,0.011998488013305775,2.3163025504057932,True,0.012302550405793422,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1479.804,8.711,-12.515,60.46,0.663,0.3371,2.3,GUF,78.6429951197153,0.6350962856971442,True,1.0439361950798154,0.027903714302855875,0.34127901316851483,True,0.004179013168514822,2.3168958516219913,True,0.016895851621991476,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1479.9564,8.735,-12.559,59.705,0.676,0.3489,2.306,GUF,76.77035080704768,0.6591218788253297,True,1.025606980616013,0.016878121174670357,0.34015363899164797,False,-0.008746361008352022,2.3178708856781505,True,0.011870885678150422,True,False,True,2,Zona Menarik
ABAB,ABB-103,1480.1088,8.76,-12.604,59.144,0.689,0.3417,2.321,GUF,75.37888927140989,0.681039274577353,True,1.0116890841979522,0.00796072542264692,0.3392528206651021,False,-0.0024471793348979087,2.318845128591862,False,-0.0021548714081380815,True,False,False,1,Zona Lemah
ABAB,ABB-103,1480.2612,8.732,-12.648,58.583,0.702,0.3384,2.328,GUF,73.98742773577212,0.7064599281426088,False,0.9936869340143117,-0.004459928142608871,0.33829547475535576,False,-0.00010452524464421575,2.3197075684549104,False,-0.008292431545089407,False,False,False,0,Non Prospek
ABAB,ABB-103,1480.4136,8.704,-12.692,58.022,0.715,0.3351,2.336,GUF,72.59596620013431,0.7343116818075465,False,0.9737009742783749,-0.0193116818075465,0.33738578652781726,True,0.0022857865278172462,2.3201301519232436,False,-0.015869848076756288,False,True,False,1,Zona Lemah
ABAB,ABB-103,1480.566,8.676,-12.736,57.164,0.73,0.3383,2.332,GUF,70.46784855739419,0.7826157495094604,False,0.9327693704829736,-0.05261574950946046,0.33598342625473976,False,-0.002316573745260231,2.3210486060290103,False,-0.010951393970989542,False,False,False,0,Non Prospek
ABAB,ABB-103,1480.7184,8.682,-12.781,56.307,0.744,0.3419,2.314,GUF,68.34221123824699,0.8379568353796747,False,0.8878738958706587,-0.0939568353796747,0.3346524114259074,False,-0.007247588574092578,2.3217260932886647,True,0.007726093288664693,False,False,True,1,Zona Lemah
ABAB,ABB-103,1480.8708,8.687,-12.825,55.449,0.758,0.3448,2.3,GUF,66.21409359550682,0.9005644857550521,False,0.8416943061711755,-0.1425644857550521,0.3334030982585018,False,-0.011396901741498211,2.3220920083611514,True,0.02209200836115155,False,False,True,1,Zona Lemah
ABAB,ABB-103,1481.0232,8.693,-12.837,56.554,0.773,0.3477,2.301,GUF,68.95485116570248,0.8127651106833478,False,0.951074289286465,-0.03976511068334776,0.335457169863253,False,-0.012242830136746985,2.3182866547112533,True,0.017286654711253124,False,False,True,1,Zona Lemah
ABAB,ABB-103,1481.1756,8.699,-12.849,57.658,0.787,0.3467,2.308,GUF,71.69312841230519,0.7478627786281216,True,1.0523320888407788,0.03913722137187847,0.33744077496187697,False,-0.009259225038123042,2.315689212081309,True,0.007689212081309016,True,False,True,2,Zona Menarik
ABAB,ABB-103,1481.328,8.705,-12.861,58.762,0.802,0.346,2.315,GUF,74.43140565890788,0.6995477231744867,True,1.1464550214824427,0.10245227682551339,0.33936563572331774,False,-0.006634364276682236,2.314127147898553,False,-0.0008728521014469415,True,False,False,1,Zona Lemah
ABAB,ABB-103,1481.4804,8.718,-12.873,59.867,0.792,0.3454,2.325,GUF,77.17216322910352,0.6634903051802381,True,1.1936873739019473,0.12850969481976193,0.3412418024593299,False,-0.004158197540670094,2.3134403613907075,False,-0.011559638609292655,True,False,False,1,Zona Lemah
ABAB,ABB-103,1481.6328,8.731,-12.885,60.481,0.782,0.3479,2.305,GUF,78.69508191516698,0.648256263280998,True,1.2063130652098746,0.13374373671900208,0.342290271023782,False,-0.005609728976217976,2.313236132139856,True,0.008236132139855634,True,False,True,2,Zona Menarik
ABAB,ABB-103,1481.7852,8.745,-12.897,61.096,0.772,0.3399,2.298,GUF,80.22048092482336,0.6356280755629549,True,1.2145467289440686,0.13637192443704516,0.34331481751074766,True,0.003414817510747681,2.3133407674047,True,0.015340767404699918,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1481.9376,8.758,-12.982,61.711,0.763,0.3384,2.302,GUF,81.74587993447976,0.6251688449315963,True,1.2204702876444278,0.1378311550684037,0.3443164671711742,True,0.005916467171174222,2.3137139754778886,True,0.01171397547788855,True,True,True,3,Zona Prospek Kuat
ABAB,ABB-103,1482.09,8.768,-13.066,59.679,0.753,0.3409,2.313,GUF,76.70586239363132,0.6730971930536362,True,1.1187091667755575,0.07990280694636376,0.3412508531461287,True,0.00035085314612870455,2.311389723580128,False,-0.0016102764198722141,True,True,False,2,Zona Menarik
ABAB,ABB-103,1482.2424,8.778,-13.151,58.493,0.743,0.3381,2.322,GUF,73.76419861240777,0.7093712954938626,True,1.0474063508345446,0.03362870450613742,0.3396156334524021,True,0.0015156334524020765,2.3093421764127444,False,-0.012657823587255645,True,True,False,2,Zona Menarik
ABAB,ABB-103,1482.3948,8.788,-13.235,57.308,0.734,0.3352,2.33,GUF,70.82501515477715,0.7501824081673741,False,0.9784287021513791,-0.01618240816737415,0.3381241699390774,True,0.0029241699390774034,2.3066380109598583,False,-0.02336198904014175,False,True,False,1,Zona Lemah
ABAB,ABB-103,1482.5472,8.799,-13.32,57.673,0.712,0.3326,2.332,GUF,71.73033326619924,0.735523894489336,False,0.9680174979146418,-0.023523894489336006,0.3387537256533502,True,0.006153725653350206,2.306168546393362,False,-0.025831453606637744,False,True,False,1,Zona Lemah
ABAB,ABB-103,1482.6996,8.809,-13.404,58.039,0.691,0.3335,2.341,GUF,72.63813170121426,0.7226688212963897,False,0.956177960964776,-0.031668821296389704,0.3393656787507127,True,0.0058656787507126995,2.3059198750019663,False,-0.035080124998033924,False,True,False,1,Zona Lemah
ABAB,ABB-103,1482.852,8.821,-13.488,58.644,0.669,0.339,2.349,GUF,74.13872747494128,0.7047614901368755,False,0.9492573152231544,-0.03576149013687546,0.3402680885617664,True,0.0012680885617663562,2.306451977037344,False,-0.04254802296265625,False,True,False,1,Zona Lemah
ABAB,ABB-103,1483.0044,8.833,-13.669,59.249,0.648,0.3444,2.309,GUF,75.63932324866832,0.6894672774481334,False,0.9398560616225142,-0.04146727744813339,0.341153476968432,False,-0.0032465230315679716,2.30726440682069,False,-0.0017355931793101576,False,False,False,0,Non Prospek
ABAB,ABB-103,1483.1568,8.844,-13.85,59.856,0.627,0.3545,2.312,GUF,77.1448796695812,0.6762410701816284,False,0.9271841472621547,-0.04924107018162838,0.3420271125012108,False,-0.012472887498789165,2.308323267046905,False,-0.0036767329530946746,False,False,False,0,Non Prospek
ABAB,ABB-103,1483.3092,8.856,-14.031,60.462,0.605,0.3488,2.303,GUF,78.64795576690118,0.6644803493822862,False,0.9104859166451194,-0.05948034938228619,0.34285458573423305,False,-0.005945414265766946,2.3097106991227196,True,0.00671069912271971,False,False,True,1,Zona Lemah
ABAB,ABB-103,1483.4616,8.883,-14.212,61.069,0.584,0.3478,2.294,GUF,80.15351218781407,0.6536413979057291,False,0.8934562619062064,-0.0696413979057291,0.3436680062066377,False,-0.004131993793362321,2.311217153022218,True,0.017217153022218046,False,False,True,1,Zona Lemah
ABAB,ABB-103,1483.614,8.91,-14.392,60.579,0.57,0.3509,2.291,GUF,78.93815362727483,0.6640906274746557,False,0.8583165857460522,-0.0940906274746558,0.3429947457672171,False,-0.007905254232782877,2.3098702758817455,True,0.018870275881745613,False,False,True,1,Zona Lemah
ABAB,ABB-103,1483.7664,8.938,-14.573,60.894,0.556,0.348,2.289,GUF,79.71945555905005,0.6590579777329783,False,0.8436283586347348,-0.1030579777329782,0.34341669923969453,False,-0.004583300760305442,2.3106202268558804,True,0.021620226855880276,False,False,True,1,Zona Lemah
ABAB,ABB-103,1483.9188,8.965,-14.664,61.209,0.541,0.345,2.308,GUF,80.5007574908253,0.6543629769828623,False,0.8267582657173601,-0.11336297698286224,0.34384761391922136,False,-0.0011523860807786113,2.3113508336509225,True,0.003350833650922702,False,False,True,1,Zona Lemah
ABAB,ABB-103,1484.0712,8.986,-14.756,61.525,0.527,0.3513,2.312,GUF,81.28453974619345,0.6499767872772204,False,0.8107981858977222,-0.12297678727722039,0.3442887267825236,False,-0.00701127321747641,2.3120647441684996,True,6.474416849977516e-05,False,False,True,1,Zona Lemah
ABAB,ABB-103,1484.2236,9.009,-14.847,63.187,0.513,0.3577,2.306,GUF,85.40683755765511,0.6259614556112137,False,0.8195392789785856,-0.11296145561121373,0.34670865653525934,False,-0.010991343464740677,2.3157921607044307,True,0.009792160704430675,False,False,True,1,Zona Lemah
ABAB,ABB-103,1484.376,9.031,-14.939,64.849,0.499,0.3557,2.312,GUF,89.5291353691168,0.6082002732298807,False,0.820453429509384,-0.10920027322988068,0.3492354377321552,False,-0.006464562267844809,2.318972241826691,True,0.006972241826691317,False,False,True,1,Zona Lemah
ABAB,ABB-103,1484.5284,9.053,-15.03,65.179,0.485,0.3537,2.314,GUF,90.34764215478609,0.606544194264026,False,0.7996119731860489,-0.12154419426402596,0.34976515398627533,False,-0.00393484601372468,2.3194921391495034,True,0.005492139149503306,False,False,True,1,Zona Lemah
ABAB,ABB-103,1484.6808,9.064,-15.062,65.508,0.479,0.3517,2.317,GUF,91.1636686168624,0.6051187447180697,False,0.7915801719597538,-0.12611874471806972,0.35029967730622025,False,-0.0014003226937797653,2.319991297433683,True,0.0029912974336827602,False,False,True,1,Zona Lemah
ABAB,ABB-103,1484.8332,9.075,-15.093,65.838,0.473,0.3557,2.328,GUF,91.9821754025317,0.6038902686098798,False,0.7832548802099732,-0.13089026860987985,0.3508418647661749,False,-0.004858135233825112,2.320473185822533,False,-0.007526814177466701,False,False,False,0,Non Prospek
ABAB,ABB-103,1484.9856,9.048,-15.125,65.084,0.467,0.3564,2.333,GUF,90.11201141345704,0.6116993131757654,False,0.7634469909332928,-0.1446993131757654,0.34968747748372525,False,-0.006712522516274744,2.3191423260855997,False,-0.013857673914400515,False,False,False,0,Non Prospek
ABAB,ABB-103,1485.138,9.022,-15.156,64.329,0.461,0.357,2.333,GUF,88.23936710078942,0.6207035692130731,False,0.7427055729427414,-0.1597035692130731,0.3485273331990224,False,-0.00847266680097758,2.3176980728890895,False,-0.015301927110910718,False,False,False,0,Non Prospek
ABAB,ABB-103,1485.2904,8.99,-15.188,65.83,0.455,0.3572,2.319,GUF,91.9623328137882,0.6081599122719828,False,0.7481584872968637,-0.15315991227198283,0.3509158919313072,False,-0.00628410806869284,2.3202802255591672,True,0.0012802255591672917,False,False,True,1,Zona Lemah
ABAB,ABB-103,1485.4428,8.957,-15.219,67.331,0.452,0.3574,2.304,GUF,95.685298526787,0.5997823186043503,False,0.7536067436128678,-0.14778231860435026,0.35334301953853653,False,-0.004056980461463466,2.3224474657177074,True,0.018447465717707612,False,False,True,1,Zona Lemah
ABAB,ABB-103,1485.5952,8.925,-15.213,66.793,0.449,0.3528,2.302,GUF,94.35088443378676,0.6041066120316808,False,0.7432462930507593,-0.1551066120316808,0.35252053360937086,False,-0.00027946639062914613,2.321637480687707,True,0.019637480687706876,False,False,True,1,Zona Lemah
ABAB,ABB-103,1485.7476,8.932,-15.208,66.254,0.447,0.354,2.302,GUF,93.0139900171936,0.6091247112891274,False,0.7338398717300222,-0.16212471128912737,0.35168669380774614,False,-0.002313306192253839,2.320772375188546,True,0.018772375188545798,False,False,True,1,Zona Lemah
