STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-035,1624.2792,12.475,-23.505,69.6428,1.579,0.4388,2.211,BTS
ABAB,ABB-035,1624.4316,13.032,-23.661,68.6702,1.565,0.4443,2.171,BTS
ABAB,ABB-035,1624.584,13.209,-24.262,68.9676,1.561,0.4516,2.092,BTS
ABAB,ABB-035,1624.7364,12.695,-24.575,70.905,1.557,0.4638,2.003,BTS
ABAB,ABB-035,1624.8888,12.73,-24.37,68.8624,1.553,0.5355,2.002,BTS
ABAB,ABB-035,1625.0412,12.828,-23.214,68.0198,1.548,0.5717,2.001,BTS
ABAB,ABB-035,1625.1936,12.734,-22.059,69.3872,1.535,0.5879,2,BTS
ABAB,ABB-035,1625.346,11.935,-21.94,68.6345,1.523,0.5954,1.999,BTS
ABAB,ABB-035,1625.4984,12.141,-22.085,68.7119,1.51,0.5987,1.998,BTS
ABAB,ABB-035,1625.6508,12.132,-21.865,68.8293,1.497,0.5923,2.056,BTS
ABAB,ABB-035,1625.8032,12.691,-21.398,68.4767,1.496,0.5486,2.115,BTS
ABAB,ABB-035,1625.9556,13.598,-21.057,66.8441,1.511,0.5296,2.136,BTS
ABAB,ABB-035,1626.108,14.118,-20.819,64.8115,1.526,0.5266,2.117,BTS
ABAB,ABB-035,1626.2604,14.391,-20.581,62.1189,1.538,0.5374,2.101,BTS
ABAB,ABB-035,1626.4128,13.858,-19.264,59.9563,1.551,0.5319,2.101,BTS
ABAB,ABB-035,1626.5652,13.221,-17.955,58.6337,1.589,0.4993,2.131,BTS
ABAB,ABB-035,1626.7176,12.973,-17.685,57.311,1.632,0.4853,2.158,BTS
ABAB,ABB-035,1626.87,12.761,-18.236,58.4684,1.666,0.4958,2.157,BTS
ABAB,ABB-035,1627.0224,12.475,-18.859,58.6658,1.695,0.5006,2.15,BTS
ABAB,ABB-035,1627.1748,12.128,-18.759,58.2432,1.74,0.4556,2.135,BTS
ABAB,ABB-035,1627.3272,11.937,-18.521,60.6506,1.693,0.4392,2.178,BTS
ABAB,ABB-035,1627.4796,12.086,-18.417,63.168,1.637,0.4444,2.179,BTS
ABAB,ABB-035,1627.632,12.396,-18.995,64.8454,1.581,0.4574,2.148,BTS
ABAB,ABB-035,1627.7844,12.892,-19.574,62.4728,1.567,0.5487,2.065,BTS
ABAB,ABB-035,1627.9368,13.309,-19.704,58.8102,1.553,0.5569,2.016,BTS
ABAB,ABB-035,1628.0892,13.437,-19.816,54.9375,1.551,0.5684,1.998,BTS
ABAB,ABB-035,1628.2416,13.249,-19.885,53.1749,1.534,0.5729,1.998,BTS
ABAB,ABB-035,1628.394,13.393,-19.66,53.0823,1.533,0.5764,1.998,BTS
ABAB,ABB-035,1628.5464,13.443,-19.403,51.7397,1.58,0.578,1.998,BTS
ABAB,ABB-035,1628.6988,13.406,-19.134,51.7071,1.621,0.5764,1.998,BTS
ABAB,ABB-035,1628.8512,10.961,-18.816,52.8345,1.643,0.4916,1.998,BTS
ABAB,ABB-035,1629.0036,9.315,-18.411,52.0419,1.666,0.4264,1.998,BTS
ABAB,ABB-035,1629.156,10.399,-18.006,49.3534,1.673,0.5414,1.998,BTS
ABAB,ABB-035,1629.3084,11.482,-17.836,53.2267,1.68,0.5881,1.998,BTS
ABAB,ABB-035,1629.4608,12.565,-18.572,56.9741,1.65,0.5952,1.998,BTS
ABAB,ABB-035,1629.6132,13.224,-19.253,58.4415,1.603,0.5966,1.998,BTS
ABAB,ABB-035,1629.7656,13.89,-19.876,55.9688,1.558,0.5973,1.997,BTS
ABAB,ABB-035,1629.918,14.252,-19.944,53.9362,1.513,0.5976,1.997,BTS
ABAB,ABB-035,1630.0704,14.341,-19.269,55.4436,1.468,0.5975,1.997,BTS
ABAB,ABB-035,1630.2228,13.825,-18.955,60.981,1.447,0.5974,1.997,BTS
ABAB,ABB-035,1630.3752,13.417,-18.64,66.7784,1.434,0.5973,1.997,BTS
ABAB,ABB-035,1630.5276,12.011,-18.565,73.5657,1.452,0.5973,1.997,BTS
ABAB,ABB-035,1630.68,10.604,-18.487,75.4332,1.514,0.5466,1.997,A
ABAB,ABB-035,1630.8324,9.996,-18.409,73.3705,1.613,0.4959,1.997,A
ABAB,ABB-035,1630.9848,9.776,-18.331,65.978,1.774,0.4453,1.997,A
ABAB,ABB-035,1631.1372,9.279,-18.415,59.5953,1.935,0.3946,1.997,A
ABAB,ABB-035,1631.2896,9.109,-18.522,53.8527,2.097,0.3439,2.156,A
ABAB,ABB-035,1631.442,8.94,-18.628,46.9831,2.358,0.2933,2.292,A
ABAB,ABB-035,1631.5944,8.9,-18,42.8666,2.636,0.2502,2.486,A
ABAB,ABB-035,1631.7468,8.861,-17.278,48.6809,2.837,0.2425,2.466,A
ABAB,ABB-035,1631.8992,8.862,-16.729,52.2223,3.039,0.232,2.429,A
ABAB,ABB-035,1632.0516,8.863,-16.262,57.8897,3.13,0.227,2.423,A
ABAB,ABB-035,1632.204,8.866,-16.83,61.8571,3.197,0.2222,2.424,A
ABAB,ABB-035,1632.3564,8.868,-17.672,65.6945,3.163,0.2214,2.412,A
ABAB,ABB-035,1632.5088,8.851,-18.481,67.4118,3.073,0.233,2.386,A
ABAB,ABB-035,1632.6612,8.855,-18.515,68.3292,2.898,0.2363,2.365,A
ABAB,ABB-035,1632.8136,8.872,-18.359,69.5566,2.719,0.2692,2.358,A
ABAB,ABB-035,1632.966,9.983,-17.746,70.4839,2.503,0.3133,2.354,A
ABAB,ABB-035,1633.1184,11.094,-17.511,63.1114,2.357,0.3966,2.24,A
ABAB,ABB-035,1633.2708,12.204,-17.8,56.8988,2.252,0.48,2.149,A
ABAB,ABB-035,1633.4232,13.315,-18.063,52.4562,2.192,0.5633,2.032,A
ABAB,ABB-035,1633.5756,14.426,-18.266,49.6426,2.233,0.5943,1.998,A
ABAB,ABB-035,1633.728,12.232,-18.855,48.002,2.284,0.4391,1.999,A
ABAB,ABB-035,1633.8804,10.038,-19.591,49.7424,2.325,0.3822,2.037,A
ABAB,ABB-035,1634.0328,9.184,-19.021,50.8458,2.351,0.3376,2.212,A
ABAB,ABB-035,1634.1852,9.044,-18.658,48.7591,2.364,0.3275,2.238,A
ABAB,ABB-035,1634.3376,9.154,-18.323,47.2475,2.377,0.4107,2.152,A
ABAB,ABB-035,1634.49,9.646,-19.021,49.401,2.35,0.4685,2.056,A
ABAB,ABB-035,1634.6424,10.099,-20.101,58.8953,2.307,0.5069,2.02,A
ABAB,ABB-035,1634.7948,10.67,-21.18,65.8426,2.236,0.5936,1.998,A
ABAB,ABB-035,1634.9472,12.703,-21.635,66.9701,2.127,0.5968,1.998,A
